Filename fn1 f0 fs iferror ifmethod rho p r g arfunc automodel dq pq nramp causality f0 ifquality ifwinsize OQ1 OQ2 NAQ AQ ClQ OQa QOQ SQ1 SQ2 DH12 PSP HRF 
82.mat 82 182.662087898472980 16000 1.437906549092055 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 182.662087898472980  2.879937500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.110134423132180 NaN -6.366695031182511 
83.mat 83 201.271851274959320 16000 8.667468243638314 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 201.271851274959320  4.204937500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 13.259335755098832 NaN -1.371257420988831 
84.mat 84 197.003034566194540 16000 5.805384989719742 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 197.003034566194540  4.094937500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 21.460824233298624 NaN -2.653278690170469 
85.mat 85 174.602877569829870 16000 1.387604965691324 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 174.602877569829870  3.464937500000000 1.000852560402162 0.925690904465015 0.131638243814135 0.000766238196200 0.367190057223501 0.454558296007520 0.746614348853062 1.585203635731822 1.020696348478527 8.291312558617577 0.538599189008449 -6.467828718874610 
86.mat 86 172.009707072370220 16000 0.952927375310470 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 172.009707072370220  2.945000000000000 1.004032244855166 0.520955562396483 0.175936146395164 0.001001547829061 0.224522143615030 0.492654500101505 0.869122339000816 3.471862902648478 1.320285892556431 16.964877862482496 0.593840512448040 -3.522592258085466 
87.mat 87 173.659408855773390 16000 1.693027347350439 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 173.659408855773390  2.904937500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.988099728970958 NaN -8.857197032394261 
88.mat 88 181.705998617635090 16000 3.457916935956801 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 181.705998617635090  3.104937500000000 0.529653410618086 0.476208638414912 0.086256706587486 0.001414472511254 0.255563133377020 0.256792187059702 0.312566372806844 0.938190302430476 0.718396937099648 -14.402660481885295 0.744728694842114 24.872954462627437 
89.mat 89 181.376962084153890 16000 24.162131566280237 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 181.376962084153890  6.889937500000000 1.005650535273153 0.937813872925262 0.229063817422759 0.001266261171474 0.643855002751069 0.533792595917388 0.706900124439698 0.561920822197856 0.456560668035758 18.766157487957528 0.597790610561956 -3.654952525768096 
9.mat 9 194.102856228467350 16000 1.854675261516077 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 194.102856228467350  2.844937500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 19.758315898043705 NaN -10.431732237436433 
90.mat 90 173.306783909822060 16000 1.365866994739746 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 173.306783909822060  2.949937500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.503225272335570 NaN -5.967027494924391 
91.mat 91 191.883148772816180 16000 2.438418197884747 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 191.883148772816180  3.074937500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 8.370534926806158 NaN -9.755670704705583 
92.mat 92 185.489406438679050 16000 0.734235088334719 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 185.489406438679050  2.599937500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.468564266819911 NaN -12.071398448167940 
93.mat 93 222.640093436335860 16000 2.653120321254562 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 222.640093436335860  3.184937500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 15.888096277949536 NaN -5.837532026921604 
94.mat 94 223.033751581978320 16000 1.095866234651168 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 223.033751581978320  3.184937500000000 0.350113358848548 0.300304596803461 0.034903802466065 0.000175189068313 0.026356405555477 0.058357055323330 0.056450628878238 12.283805263642559 10.393989069236012 7.353868779314240 2.260001621240027 -2.421373727253171 
95.mat 95 197.516898835081460 16000 0.641779653923704 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 197.516898835081460  3.344937500000000 0.498874761557109 0.422556896128849 0.036060003889598 0.000183220515640 0.176541843149468 0.059500107746726 0.082553150582733 2.117184048109280 1.331011793443057 16.737724754487139 0.516831049697836 -1.353329549544035 
96.mat 96 207.772317995288630 16000 2.237275808822278 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 207.772317995288630  3.334937500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.405131442895438 NaN -7.419571227670282 
97.mat 97 189.344652967187160 16000 0.852897892987518 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 189.344652967187160  3.379937500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.446460617468887 NaN -6.357995301023735 
98.mat 98 191.971216209224080 16000 2.122565633477100 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 191.971216209224080  3.694937500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 9.578577906951971 NaN -8.962580340356483 
99.mat 99 209.700290955361000 16000 2.407224239793683 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 209.700290955361000  2.960000000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 9.928379932055350 NaN -9.090496408789978 
